id,Age,Sex,RecTime,Duration,AWC,CTC,CVC,Exclude,DNL,True Nap,Time,Date
20108,24m; 13d,F,34496,300,77,0,1,1,NA,NA,19.45,2011.06.05
20108,24m; 13d,F,34796,300,21,0,0,1,NA,NA,19.5,2011.06.05
20108,24m; 13d,F,35096,300,1,0,0,1,NA,NA,19.55,2011.06.05
20108,24m; 13d,F,35396,300,0,0,0,1,NA,NA,20,2011.06.05
20108,24m; 13d,F,35696,300,0,0,0,1,NA,NA,20.05,2011.06.05
20108,24m; 13d,F,35996,300,0,0,0,1,NA,NA,20.1,2011.06.05
20108,24m; 13d,F,36296,300,0,0,0,1,NA,NA,20.15,2011.06.05
20108,24m; 13d,F,36596,300,10,0,0,1,NA,NA,20.2,2011.06.05
20108,24m; 13d,F,36896,300,0,0,0,1,NA,NA,20.25,2011.06.05
20108,24m; 13d,F,37196,300,0,0,0,1,NA,NA,20.3,2011.06.05
20108,24m; 13d,F,37496,300,0,0,0,1,NA,NA,20.35,2011.06.05
20108,24m; 13d,F,37796,300,0,0,0,1,NA,NA,20.4,2011.06.05
20108,24m; 13d,F,38096,300,0,0,0,1,NA,NA,20.45,2011.06.05
20108,24m; 13d,F,38396,300,0,0,0,1,NA,NA,20.5,2011.06.05
20108,24m; 13d,F,38696,300,0,0,0,1,NA,NA,20.55,2011.06.05
20108,24m; 13d,F,38996,300,0,0,0,1,NA,NA,21,2011.06.05
20108,24m; 13d,F,39296,300,35,0,0,1,NA,NA,21.05,2011.06.05
20108,24m; 13d,F,39596,300,0,0,0,1,NA,NA,21.1,2011.06.05
20108,24m; 13d,F,39896,300,34,0,0,1,NA,NA,21.15,2011.06.05
20108,24m; 13d,F,40196,300,42,0,0,1,NA,NA,21.2,2011.06.05
20108,24m; 13d,F,40496,300,58,0,0,1,NA,NA,21.25,2011.06.05
20108,24m; 13d,F,40796,300,0,0,0,1,NA,NA,21.3,2011.06.05
20108,24m; 13d,F,41096,300,0,0,0,1,NA,NA,21.35,2011.06.05
20108,24m; 13d,F,41396,300,0,0,0,1,NA,NA,21.4,2011.06.05
20108,24m; 13d,F,41696,300,3,0,0,1,NA,NA,21.45,2011.06.05
20108,24m; 13d,F,41996,300,10,0,0,1,NA,NA,21.5,2011.06.05
20108,24m; 13d,F,42296,300,0,0,0,1,NA,NA,21.55,2011.06.05
20108,24m; 13d,F,42596,300,0,0,0,1,NA,NA,22,2011.06.05
20108,24m; 13d,F,42896,300,0,0,0,1,NA,NA,22.05,2011.06.05
20108,24m; 13d,F,43196,300,0,0,0,1,NA,NA,22.1,2011.06.05
20108,24m; 13d,F,43496,300,0,0,0,1,NA,NA,22.15,2011.06.05
20108,24m; 13d,F,43796,300,0,0,0,1,NA,NA,22.2,2011.06.05
20108,24m; 13d,F,44096,300,30,0,0,1,NA,NA,22.25,2011.06.05
20108,24m; 13d,F,44396,300,6,0,0,1,NA,NA,22.3,2011.06.05
20108,24m; 13d,F,44696,300,14,0,0,1,NA,NA,22.35,2011.06.05
20108,24m; 13d,F,44996,300,11,0,0,1,NA,NA,22.4,2011.06.05
20108,24m; 13d,F,45296,300,0,0,0,1,NA,NA,22.45,2011.06.05
20108,24m; 13d,F,45596,300,10,0,0,1,NA,NA,22.5,2011.06.05
20108,24m; 13d,F,45896,300,0,0,0,1,NA,NA,22.55,2011.06.05
20108,24m; 13d,F,46196,300,149,0,0,1,NA,NA,23,2011.06.05
20108,24m; 13d,F,46496,300,112,0,0,1,NA,NA,23.05,2011.06.05
20108,24m; 13d,F,46796,300,10,0,0,1,NA,NA,23.1,2011.06.05
20108,24m; 13d,F,47096,300,82,0,0,1,NA,NA,23.15,2011.06.05
20108,24m; 13d,F,47396,300,0,0,0,1,NA,NA,23.2,2011.06.05
20108,24m; 13d,F,47696,300,0,0,0,1,NA,NA,23.25,2011.06.05
20108,24m; 13d,F,47996,300,0,0,0,1,NA,NA,23.3,2011.06.05
20108,24m; 13d,F,48296,300,0,0,0,1,NA,NA,23.35,2011.06.05
20108,24m; 13d,F,48596,300,0,0,0,1,NA,NA,23.4,2011.06.05
20108,24m; 13d,F,48896,300,0,0,0,1,NA,NA,23.45,2011.06.05
20108,24m; 13d,F,49196,300,0,0,0,1,NA,NA,23.5,2011.06.05
20108,24m; 13d,F,49496,300,0,0,0,1,NA,NA,23.55,2011.06.05
20108,24m; 14d,F,49796,300,0,0,0,1,NA,NA,0,2011.06.06
20108,24m; 14d,F,50096,300,0,0,0,1,NA,NA,0.05,2011.06.06
20108,24m; 14d,F,50396,300,0,0,0,1,NA,NA,0.1,2011.06.06
20108,24m; 14d,F,50696,300,0,0,0,1,NA,NA,0.15,2011.06.06
20108,24m; 14d,F,50996,300,0,0,0,1,NA,NA,0.2,2011.06.06
20108,24m; 14d,F,51296,300,5,0,0,1,NA,NA,0.25,2011.06.06
20108,24m; 14d,F,51596,300,0,0,0,1,NA,NA,0.3,2011.06.06
20108,24m; 14d,F,51896,300,0,0,0,1,NA,NA,0.35,2011.06.06
20108,24m; 14d,F,52196,300,0,0,0,1,NA,NA,0.4,2011.06.06
20108,24m; 14d,F,52496,300,0,0,0,1,NA,NA,0.45,2011.06.06
20108,24m; 14d,F,52796,300,0,0,0,1,NA,NA,0.5,2011.06.06
20108,24m; 14d,F,53096,300,0,0,0,1,NA,NA,0.55,2011.06.06
20108,24m; 14d,F,53396,300,0,0,0,1,NA,NA,1,2011.06.06
20108,24m; 14d,F,53696,300,0,0,0,1,NA,NA,1.05,2011.06.06
20108,24m; 14d,F,53996,300,0,0,0,1,NA,NA,1.1,2011.06.06
20108,24m; 14d,F,54296,300,0,0,0,1,NA,NA,1.15,2011.06.06
20108,24m; 14d,F,54596,300,0,0,0,1,NA,NA,1.2,2011.06.06
20108,24m; 14d,F,54896,300,0,0,0,1,NA,NA,1.25,2011.06.06
20108,24m; 14d,F,55196,300,0,0,0,1,NA,NA,1.3,2011.06.06
20108,24m; 14d,F,55496,300,0,0,0,1,NA,NA,1.35,2011.06.06
20108,24m; 14d,F,55796,300,0,0,0,1,NA,NA,1.4,2011.06.06
20108,24m; 14d,F,56096,300,0,0,0,1,NA,NA,1.45,2011.06.06
20108,24m; 14d,F,56396,300,0,0,0,1,NA,NA,1.5,2011.06.06
20108,24m; 14d,F,56696,300,0,0,0,1,NA,NA,1.55,2011.06.06
20108,24m; 14d,F,56996,300,0,0,0,1,NA,NA,2,2011.06.06
20108,24m; 14d,F,57296,300,0,0,0,1,NA,NA,2.05,2011.06.06
20108,24m; 14d,F,57596,4,0,0,0,1,NA,NA,2.1,2011.06.06
20112,26m; 1d,F,17703,300,449,55,87,NA,NA,NA,13.2,2011.09.21
20112,26m; 1d,F,17103,300,344,43,66,NA,NA,NA,13.1,2011.09.21
20112,26m; 1d,F,4203,300,317,30,47,NA,NA,NA,9.35,2011.09.21
20112,26m; 1d,F,23703,300,287,9,13,NA,NA,NA,15,2011.09.21
20112,26m; 1d,F,3,300,189,18,23,NA,NA,NA,8.25,2011.09.21
20112,26m; 1d,F,19503,300,258,19,49,NA,NA,NA,13.5,2011.09.21
20112,26m; 1d,F,23103,300,257,18,40,NA,NA,NA,14.5,2011.09.21
20112,26m; 1d,F,7503,300,220,24,37,NA,NA,NA,10.3,2011.09.21
20112,26m; 1d,F,20103,300,124,16,100,NA,NA,NA,14,2011.09.21
20112,26m; 1d,F,22503,300,170,5,11,NA,NA,NA,14.4,2011.09.21
20112,26m; 1d,F,3303,300,94,12,31,NA,NA,NA,9.2,2011.09.21
20112,26m; 1d,F,25203,300,88,2,19,NA,NA,NA,15.25,2011.09.21
20112,26m; 1d,F,21003,300,143,6,36,NA,NA,NA,14.15,2011.09.21
20112,26m; 1d,F,21903,300,118,7,24,NA,NA,NA,14.3,2011.09.21
20112,26m; 1d,F,18303,300,154,24,61,NA,NA,NA,13.3,2011.09.21
20112,26m; 1d,F,16503,300,77,5,40,NA,NA,NA,13,2011.09.21
20112,26m; 1d,F,9903,300,142,12,37,NA,NA,NA,11.1,2011.09.21
20112,26m; 1d,F,1203,300,162,18,47,NA,NA,NA,8.45,2011.09.21
20112,26m; 1d,F,17403,300,293,34,66,NA,NA,NA,13.15,2011.09.21
20112,26m; 1d,F,18003,300,430,51,83,NA,NA,NA,13.25,2011.09.21
20112,26m; 1d,F,16803,300,183,34,73,NA,NA,NA,13.05,2011.09.21
20112,26m; 1d,F,23403,300,224,7,9,NA,NA,NA,14.55,2011.09.21
20112,26m; 1d,F,22803,300,214,8,13,NA,NA,NA,14.45,2011.09.21
20112,26m; 1d,F,303,300,306,30,44,NA,NA,NA,8.3,2011.09.21
20112,26m; 1d,F,20403,300,299,21,47,NA,NA,NA,14.05,2011.09.21
20112,26m; 1d,F,3903,300,72,6,28,NA,NA,NA,9.3,2011.09.21
20112,26m; 1d,F,19803,300,224,23,55,NA,NA,NA,13.55,2011.09.21
20112,26m; 1d,F,22203,300,174,10,28,NA,NA,NA,14.35,2011.09.21
20112,26m; 1d,F,24003,300,254,19,28,NA,NA,NA,15.05,2011.09.21
20112,26m; 1d,F,7203,300,119,14,35,NA,NA,NA,10.25,2011.09.21
20112,26m; 1d,F,25503,300,248,13,21,NA,NA,NA,15.3,2011.09.21
20112,26m; 1d,F,3603,300,242,20,36,NA,NA,NA,9.25,2011.09.21
20112,26m; 1d,F,4503,300,258,16,25,NA,NA,NA,9.4,2011.09.21
20112,26m; 1d,F,18603,300,135,6,27,NA,NA,NA,13.35,2011.09.21
20112,26m; 1d,F,19203,300,11,1,37,NA,NA,NA,13.45,2011.09.21
20112,26m; 1d,F,20703,300,100,6,29,NA,NA,NA,14.1,2011.09.21
20112,26m; 1d,F,3003,300,119,9,39,NA,NA,NA,9.15,2011.09.21
20112,26m; 1d,F,7803,300,206,24,55,NA,NA,NA,10.35,2011.09.21
20112,26m; 1d,F,903,300,38,2,5,NA,NA,NA,8.4,2011.09.21
20112,26m; 1d,F,21303,300,189,3,19,NA,NA,NA,14.2,2011.09.21
20112,26m; 1d,F,5403,300,97,12,56,NA,NA,NA,9.55,2011.09.21
20112,26m; 1d,F,15303,300,110,14,55,NA,NA,NA,12.4,2011.09.21
20112,26m; 1d,F,15603,300,72,5,24,NA,NA,NA,12.45,2011.09.21
20112,26m; 1d,F,24303,300,86,4,20,NA,NA,NA,15.1,2011.09.21
20112,26m; 1d,F,8403,300,62,5,36,NA,NA,NA,10.45,2011.09.21
20112,26m; 1d,F,2703,300,42,5,24,NA,NA,NA,9.1,2011.09.21
20112,26m; 1d,F,15903,300,110,9,24,NA,NA,NA,12.5,2011.09.21
20112,26m; 1d,F,18903,300,146,20,62,NA,NA,NA,13.4,2011.09.21
20112,26m; 1d,F,9603,300,9,2,18,NA,NA,NA,11.05,2011.09.21
20112,26m; 1d,F,603,300,112,16,34,NA,NA,NA,8.35,2011.09.21
20112,26m; 1d,F,1503,300,65,7,46,NA,NA,NA,8.5,2011.09.21
20112,26m; 1d,F,9303,300,135,15,45,NA,NA,NA,11,2011.09.21
20112,26m; 1d,F,9003,300,4,1,50,NA,NA,NA,10.55,2011.09.21
20112,26m; 1d,F,10203,300,109,15,80,NA,NA,NA,11.15,2011.09.21
20112,26m; 1d,F,5103,300,40,6,26,NA,NA,NA,9.5,2011.09.21
20112,26m; 1d,F,1803,300,85,7,51,NA,NA,NA,8.55,2011.09.21
20112,26m; 1d,F,6303,300,97,3,8,NA,NA,NA,10.1,2011.09.21
20112,26m; 1d,F,21603,300,11,1,16,NA,NA,NA,14.25,2011.09.21
20112,26m; 1d,F,6903,300,9,2,21,NA,NA,NA,10.2,2011.09.21
20112,26m; 1d,F,16203,300,49,12,49,NA,NA,NA,12.55,2011.09.21
20112,26m; 1d,F,0,3,0,0,3,1,NA,NA,8.2,2011.09.21
20112,26m; 1d,F,2103,300,50,4,20,NA,NA,NA,9,2011.09.21
20112,26m; 1d,F,2403,300,54,8,33,NA,NA,NA,9.05,2011.09.21
20112,26m; 1d,F,4803,300,35,3,17,NA,NA,NA,9.45,2011.09.21
20112,26m; 1d,F,5703,300,94,11,37,NA,NA,NA,10,2011.09.21
20112,26m; 1d,F,6003,300,19,0,5,NA,NA,NA,10.05,2011.09.21
20112,26m; 1d,F,6603,300,32,1,11,NA,NA,NA,10.15,2011.09.21
20112,26m; 1d,F,8103,300,0,0,32,NA,NA,NA,10.4,2011.09.21
20112,26m; 1d,F,8703,300,109,15,67,NA,NA,NA,10.5,2011.09.21
20112,26m; 1d,F,10503,300,29,5,43,NA,NA,NA,11.2,2011.09.21
20112,26m; 1d,F,10803,300,2,0,1,NA,NA,NA,11.25,2011.09.21
20112,26m; 1d,F,11103,300,47,11,30,NA,NA,NA,11.3,2011.09.21
20112,26m; 1d,F,11403,300,13,4,14,2,NA,NA,11.35,2011.09.21
20112,26m; 1d,F,11703,300,0,0,0,2,NA,1,11.4,2011.09.21
20112,26m; 1d,F,12003,300,0,0,0,2,NA,1,11.45,2011.09.21
20112,26m; 1d,F,12303,300,0,0,0,2,NA,1,11.5,2011.09.21
20112,26m; 1d,F,12603,300,0,0,0,2,NA,1,11.55,2011.09.21
20112,26m; 1d,F,12903,300,0,0,0,2,NA,1,12,2011.09.21
20112,26m; 1d,F,13203,300,0,0,0,2,NA,1,12.05,2011.09.21
20112,26m; 1d,F,13503,300,0,0,0,2,NA,1,12.1,2011.09.21
20112,26m; 1d,F,13803,300,0,0,0,2,NA,1,12.15,2011.09.21
20112,26m; 1d,F,14103,300,0,0,2,2,NA,1,12.2,2011.09.21
20112,26m; 1d,F,14403,300,0,0,0,2,NA,1,12.25,2011.09.21
20112,26m; 1d,F,14703,300,0,0,0,2,NA,1,12.3,2011.09.21
20112,26m; 1d,F,15003,300,0,0,0,2,NA,1,12.35,2011.09.21
20112,26m; 1d,F,24603,300,89,2,20,NA,NA,NA,15.15,2011.09.21
20112,26m; 1d,F,24903,300,33,1,13,NA,NA,NA,15.2,2011.09.21
20112,26m; 1d,F,25803,300,86,4,14,NA,NA,NA,15.35,2011.09.21
20112,26m; 1d,F,26103,300,40,1,15,NA,NA,NA,15.4,2011.09.21
20112,26m; 1d,F,26403,300,11,1,16,NA,NA,NA,15.45,2011.09.21
20112,26m; 1d,F,26703,177,22,1,25,2,NA,NA,15.5,2011.09.21
20113,25m; 1d,F,20351,300,281,7,14,NA,NA,NA,19.1,2011.09.25
20113,25m; 1d,F,17893,300,331,11,23,NA,NA,NA,16.4,2011.09.25
20113,25m; 1d,F,22451,300,195,8,14,NA,NA,NA,19.45,2011.09.25
20113,25m; 1d,F,26051,300,115,8,28,NA,NA,NA,20.45,2011.09.25
20113,25m; 1d,F,23951,300,138,5,13,NA,NA,NA,20.1,2011.09.25
20113,25m; 1d,F,7881,300,112,4,16,NA,NA,NA,11.05,2011.09.25
20113,25m; 1d,F,13281,300,112,6,18,NA,NA,NA,12.35,2011.09.25
20113,25m; 1d,F,25451,300,130,8,18,NA,NA,NA,20.35,2011.09.25
20113,25m; 1d,F,6081,300,131,9,18,NA,NA,NA,10.35,2011.09.25
20113,25m; 1d,F,21251,300,97,1,11,NA,NA,NA,19.25,2011.09.25
20113,25m; 1d,F,14481,300,36,2,39,NA,NA,NA,12.55,2011.09.25
20113,25m; 1d,F,24851,300,89,2,4,NA,NA,NA,20.25,2011.09.25
20113,24m; 30d,F,1506,300,131,16,48,NA,NA,NA,16.4,2011.09.23
20113,25m; 3d,F,26843,300,84,6,46,NA,NA,NA,19.1,2011.09.27
20113,25m; 1d,F,21851,300,34,0,9,NA,NA,NA,19.35,2011.09.25
20113,25m; 1d,F,17293,300,25,1,5,NA,NA,NA,16.3,2011.09.25
20113,25m; 1d,F,10881,300,109,6,20,NA,NA,NA,11.55,2011.09.25
20113,25m; 1d,F,23051,300,110,5,18,NA,NA,NA,19.55,2011.09.25
20113,25m; 1d,F,20651,300,434,3,11,NA,NA,NA,19.15,2011.09.25
20113,25m; 1d,F,17593,300,128,8,17,NA,NA,NA,16.35,2011.09.25
20113,25m; 1d,F,26351,300,344,4,10,NA,NA,NA,20.5,2011.09.25
20113,25m; 1d,F,20161,190,135,8,17,NA,NA,NA,19.05,2011.09.25
20113,25m; 1d,F,8181,300,276,13,39,NA,NA,NA,11.1,2011.09.25
20113,25m; 1d,F,22751,300,267,6,12,NA,NA,NA,19.5,2011.09.25
20113,25m; 1d,F,24251,300,267,6,13,NA,NA,NA,20.15,2011.09.25
20113,25m; 1d,F,22151,300,137,4,22,NA,NA,NA,19.4,2011.09.25
20113,25m; 1d,F,25751,300,138,9,24,NA,NA,NA,20.4,2011.09.25
20113,25m; 1d,F,13581,300,172,3,10,NA,NA,NA,12.4,2011.09.25
20113,25m; 1d,F,25151,300,109,4,21,NA,NA,NA,20.3,2011.09.25
20113,25m; 1d,F,20951,300,110,3,8,NA,NA,NA,19.2,2011.09.25
20113,25m; 1d,F,18193,300,139,3,3,NA,NA,NA,16.45,2011.09.25
20113,25m; 1d,F,6381,300,127,5,11,NA,NA,NA,10.4,2011.09.25
20113,25m; 1d,F,24551,300,95,12,31,NA,NA,NA,20.2,2011.09.25
20113,25m; 1d,F,5781,300,48,3,9,NA,NA,NA,10.3,2011.09.25
20113,24m; 30d,F,1206,300,32,0,1,NA,NA,NA,16.35,2011.09.23
20113,25m; 1d,F,21551,300,129,3,11,NA,NA,NA,19.3,2011.09.25
20113,25m; 1d,F,23651,300,6,0,16,NA,NA,NA,20.05,2011.09.25
20113,25m; 1d,F,7581,300,21,0,1,NA,NA,NA,11,2011.09.25
20113,25m; 1d,F,12081,300,54,1,8,NA,NA,NA,12.15,2011.09.25
20113,25m; 3d,F,27443,300,15,2,34,NA,NA,NA,19.2,2011.09.27
20113,24m; 30d,F,606,300,85,10,49,NA,NA,NA,16.25,2011.09.23
20113,25m; 1d,F,6981,300,70,8,50,NA,NA,NA,10.5,2011.09.25
20113,25m; 1d,F,6681,300,58,4,11,NA,NA,NA,10.45,2011.09.25
20113,25m; 3d,F,27743,300,116,8,34,NA,NA,NA,19.25,2011.09.27
20113,25m; 1d,F,10581,300,17,2,29,NA,NA,NA,11.5,2011.09.25
20113,25m; 1d,F,5181,300,81,12,48,NA,NA,NA,10.2,2011.09.25
20113,24m; 30d,F,306,300,35,3,16,NA,NA,NA,16.2,2011.09.23
20113,25m; 1d,F,8481,300,108,11,56,NA,NA,NA,11.15,2011.09.25
20113,25m; 1d,F,12981,300,0,0,47,NA,NA,NA,12.3,2011.09.25
20113,25m; 3d,F,27143,300,92,6,30,NA,NA,NA,19.15,2011.09.27
20113,25m; 1d,F,13881,300,73,4,20,NA,NA,NA,12.45,2011.09.25
20113,24m; 30d,F,1806,300,53,7,60,NA,NA,NA,16.45,2011.09.23
20113,25m; 1d,F,11181,300,41,4,17,NA,NA,NA,12,2011.09.25
20113,25m; 1d,F,4881,300,15,2,35,NA,NA,NA,10.15,2011.09.25
20113,25m; 1d,F,12381,300,78,3,30,NA,NA,NA,12.2,2011.09.25
20113,25m; 3d,F,28343,300,11,0,14,NA,NA,NA,19.35,2011.09.27
20113,25m; 1d,F,5481,300,41,4,17,NA,NA,NA,10.25,2011.09.25
20113,25m; 1d,F,7281,300,59,2,8,NA,NA,NA,10.55,2011.09.25
20113,25m; 1d,F,9381,300,32,3,8,NA,NA,NA,11.3,2011.09.25
20113,24m; 30d,F,906,300,44,3,30,NA,NA,NA,16.3,2011.09.23
20113,24m; 30d,F,0,6,0,0,0,1,NA,NA,16.1,2011.09.23
20113,24m; 30d,F,6,300,22,4,27,NA,NA,NA,16.15,2011.09.23
20113,24m; 30d,F,2106,300,48,4,29,NA,NA,NA,16.5,2011.09.23
20113,24m; 30d,F,2406,299,9,0,7,NA,NA,NA,16.55,2011.09.23
20113,24m; 30d,F,2705,300,0,0,13,NA,NA,NA,17,2011.09.23
20113,24m; 30d,F,3005,300,0,0,4,NA,NA,NA,17.05,2011.09.23
20113,24m; 30d,F,3305,300,6,1,5,NA,NA,NA,17.1,2011.09.23
20113,24m; 30d,F,3605,300,0,0,1,NA,NA,NA,17.15,2011.09.23
20113,24m; 30d,F,3905,300,0,0,12,NA,NA,NA,17.2,2011.09.23
20113,24m; 30d,F,4205,300,21,3,11,NA,NA,NA,17.25,2011.09.23
20113,24m; 30d,F,4505,69,8,0,2,2,NA,NA,17.3,2011.09.23
20113,25m; 1d,F,4574,7,0,0,0,1,NA,NA,10.05,2011.09.25
20113,25m; 1d,F,4581,300,31,3,32,NA,NA,NA,10.1,2011.09.25
20113,25m; 1d,F,8781,300,9,2,19,NA,NA,NA,11.2,2011.09.25
20113,25m; 1d,F,9081,300,34,3,14,NA,NA,NA,11.25,2011.09.25
20113,25m; 1d,F,9681,300,47,5,21,NA,NA,NA,11.35,2011.09.25
20113,25m; 1d,F,9981,300,15,3,17,NA,NA,NA,11.4,2011.09.25
20113,25m; 1d,F,10281,300,0,0,18,NA,NA,NA,11.45,2011.09.25
20113,25m; 1d,F,11481,300,56,3,20,NA,NA,NA,12.05,2011.09.25
20113,25m; 1d,F,11781,300,3,1,17,NA,NA,NA,12.1,2011.09.25
20113,25m; 1d,F,12681,300,17,4,39,NA,NA,NA,12.25,2011.09.25
20113,25m; 1d,F,14181,300,29,2,29,NA,NA,NA,12.5,2011.09.25
20113,25m; 1d,F,14781,300,188,6,11,2,NA,NA,13,2011.09.25
20113,25m; 1d,F,15081,182,90,4,10,1,NA,NA,13.05,2011.09.25
20113,25m; 1d,F,15263,230,36,0,13,NA,NA,NA,15.55,2011.09.25
20113,25m; 1d,F,15493,300,0,0,8,NA,NA,NA,16,2011.09.25
20113,25m; 1d,F,15793,300,0,0,12,NA,NA,NA,16.05,2011.09.25
20113,25m; 1d,F,16093,300,4,0,3,NA,NA,NA,16.1,2011.09.25
20113,25m; 1d,F,16393,300,17,1,5,NA,NA,NA,16.15,2011.09.25
20113,25m; 1d,F,16693,300,0,0,5,NA,NA,NA,16.2,2011.09.25
20113,25m; 1d,F,16993,300,11,0,9,NA,NA,NA,16.25,2011.09.25
20113,25m; 1d,F,18493,300,50,0,1,2,NA,NA,16.5,2011.09.25
20113,25m; 1d,F,18793,300,18,1,2,2,NA,1,16.55,2011.09.25
20113,25m; 1d,F,19093,300,151,2,3,2,NA,1,17,2011.09.25
20113,25m; 1d,F,19393,300,35,0,0,2,NA,1,17.05,2011.09.25
20113,25m; 1d,F,19693,300,0,0,0,2,NA,1,17.1,2011.09.25
20113,25m; 1d,F,19993,168,17,0,0,2,NA,1,17.15,2011.09.25
20113,25m; 1d,F,23351,300,27,1,11,NA,NA,NA,20,2011.09.25
20113,25m; 1d,F,26651,133,95,1,1,2,NA,NA,20.55,2011.09.25
20113,25m; 3d,F,26784,59,47,1,3,1,NA,NA,19.05,2011.09.27
20113,25m; 3d,F,28043,300,12,3,55,NA,NA,NA,19.3,2011.09.27
20113,25m; 3d,F,28643,183,84,0,0,2,NA,NA,19.4,2011.09.27
20114,23m; 28d,M,40955,300,336,34,80,NA,NA,NA,19.5,2011.08.28
20114,23m; 28d,M,21455,300,344,8,19,NA,NA,NA,14.25,2011.08.28
20114,23m; 28d,M,6455,300,452,5,13,NA,NA,NA,10.15,2011.08.28
20114,23m; 28d,M,27455,300,181,3,6,NA,NA,NA,16.05,2011.08.28
20114,23m; 28d,M,31355,300,193,17,32,NA,NA,NA,17.1,2011.08.28
20114,23m; 28d,M,34355,300,120,5,36,NA,NA,NA,18,2011.08.28
20114,23m; 28d,M,7055,300,293,11,21,NA,NA,NA,10.25,2011.08.28
20114,23m; 28d,M,7655,300,205,5,16,NA,NA,NA,10.35,2011.08.28
20114,23m; 28d,M,13355,300,207,12,32,NA,NA,NA,12.1,2011.08.28
20114,23m; 28d,M,3155,300,208,5,19,NA,NA,NA,9.2,2011.08.28
20114,23m; 28d,M,2255,300,167,6,14,NA,NA,NA,9.05,2011.08.28
20114,23m; 28d,M,1655,300,172,11,25,NA,NA,NA,8.55,2011.08.28
20114,23m; 28d,M,9455,300,237,18,29,NA,NA,NA,11.05,2011.08.28
20114,23m; 28d,M,11555,300,114,6,43,NA,NA,NA,11.4,2011.08.28
20114,23m; 28d,M,0,155,129,12,21,NA,NA,NA,8.25,2011.08.28
20114,23m; 28d,M,30455,300,88,8,13,NA,NA,NA,16.55,2011.08.28
20114,23m; 28d,M,1055,300,133,15,57,NA,NA,NA,8.45,2011.08.28
20114,23m; 28d,M,22055,300,156,13,44,NA,NA,NA,14.35,2011.08.28
20114,23m; 28d,M,40655,300,134,10,38,NA,NA,NA,19.45,2011.08.28
20114,23m; 28d,M,6155,300,0,0,19,NA,NA,NA,10.1,2011.08.28
20114,23m; 28d,M,21155,300,69,6,19,NA,NA,NA,14.2,2011.08.28
20114,23m; 28d,M,34655,300,283,16,38,NA,NA,NA,18.05,2011.08.28
20114,23m; 28d,M,1955,300,169,12,30,NA,NA,NA,9,2011.08.28
20114,23m; 28d,M,6755,300,39,1,8,NA,NA,NA,10.2,2011.08.28
20114,23m; 28d,M,21755,300,171,5,9,NA,NA,NA,14.3,2011.08.28
20114,23m; 28d,M,1355,300,150,7,31,NA,NA,NA,8.5,2011.08.28
20114,23m; 28d,M,13055,300,114,5,14,NA,NA,NA,12.05,2011.08.28
20114,23m; 28d,M,2855,300,112,13,36,NA,NA,NA,9.15,2011.08.28
20114,23m; 28d,M,3455,300,168,1,11,NA,NA,NA,9.25,2011.08.28
20114,23m; 28d,M,2555,300,201,16,33,NA,NA,NA,9.1,2011.08.28
20114,23m; 28d,M,27755,300,282,1,1,NA,NA,NA,16.1,2011.08.28
20114,23m; 28d,M,7355,300,103,6,24,NA,NA,NA,10.3,2011.08.28
20114,23m; 28d,M,11855,300,216,26,65,NA,NA,NA,11.45,2011.08.28
20114,23m; 28d,M,31655,300,245,17,29,NA,NA,NA,17.15,2011.08.28
20114,23m; 28d,M,7955,300,187,13,50,NA,NA,NA,10.4,2011.08.28
20114,23m; 28d,M,9155,300,52,6,46,NA,NA,NA,11,2011.08.28
20114,23m; 28d,M,27155,300,103,3,22,NA,NA,NA,16,2011.08.28
20114,23m; 28d,M,13655,300,175,10,43,NA,NA,NA,12.15,2011.08.28
20114,23m; 28d,M,5255,300,129,11,45,NA,NA,NA,9.55,2011.08.28
20114,23m; 28d,M,20555,300,121,7,20,NA,NA,NA,14.1,2011.08.28
20114,23m; 28d,M,30755,300,201,16,34,NA,NA,NA,17,2011.08.28
20114,23m; 28d,M,31055,300,55,5,32,NA,NA,NA,17.05,2011.08.28
20114,23m; 28d,M,10655,300,141,13,32,NA,NA,NA,11.25,2011.08.28
20114,23m; 28d,M,4955,300,106,7,13,NA,NA,NA,9.5,2011.08.28
20114,23m; 28d,M,13955,300,108,11,45,NA,NA,NA,12.2,2011.08.28
20114,23m; 28d,M,26255,300,126,9,42,NA,NA,NA,15.45,2011.08.28
20114,23m; 28d,M,11255,300,112,6,29,NA,NA,NA,11.35,2011.08.28
20114,23m; 28d,M,14255,300,126,11,27,NA,NA,NA,12.25,2011.08.28
20114,23m; 28d,M,10955,300,104,13,38,NA,NA,NA,11.3,2011.08.28
20114,23m; 28d,M,12755,300,100,13,44,NA,NA,NA,12,2011.08.28
20114,23m; 28d,M,4655,300,107,10,26,NA,NA,NA,9.45,2011.08.28
20114,23m; 28d,M,9755,300,93,11,43,NA,NA,NA,11.1,2011.08.28
20114,23m; 28d,M,20855,300,137,9,23,NA,NA,NA,14.15,2011.08.28
20114,23m; 28d,M,4355,300,98,7,28,NA,NA,NA,9.4,2011.08.28
20114,23m; 28d,M,3755,300,146,7,17,NA,NA,NA,9.3,2011.08.28
20114,23m; 28d,M,10355,300,54,7,45,NA,NA,NA,11.2,2011.08.28
20114,23m; 28d,M,155,300,162,8,22,NA,NA,NA,8.3,2011.08.28
