"","id","rectime","activity","speaker","tokens","types","segment_num","language","speech","dur_min","tokens_permin","types_permin"
"822",20001,"21242","ac","CHI",27,15,4,"english","all",1.7502,15.4268083647583,8.5704490915324
"823",20001,"21242","ac","ADULTS",158,98,4,"english","all",1.7502,90.2753970974746,55.993600731345
"824",20001,"15842","ac","CHI",7,5,7,"english","all",1.22731666666667,5.70349950433872,4.0739282173848
"825",20001,"15842","ac","ADULTS",59,38,7,"english","all",1.22731666666667,48.0723529651406,30.9618544521245
"826",20001,"8942","ac","CHI",4,4,8,"english","all",0.889483333333333,4.49699263617456,4.49699263617456
"827",20001,"8942","ac","ADULTS",64,51,8,"english","all",0.889483333333333,71.951882178793,57.3366561112256
"828",20003,"11923","ac","ADULTS",1,1,12,"english","all",0.0187666666666667,53.2859680284191,53.2859680284191
"829",20003,"29734","ac","ADULTS",2,2,14,"english","all",0.02195,91.1161731207289,91.1161731207289
"830",20003,"31360","ac","CHI",1,1,15,"english","all",0.644566666666667,1.55142990122563,1.55142990122563
"831",20003,"31360","ac","ADULTS",11,11,15,"english","all",0.644566666666667,17.0657289134819,17.0657289134819
"832",20003,"5323","ac","CHI",4,3,19,"english","all",1.44615,2.76596480309788,2.07447360232341
"833",20003,"5323","ac","ADULTS",14,10,19,"english","all",1.44615,9.68087681084258,6.9149120077447
"834",20004,"12055","ac","CHI",7,5,10,"english","all",0.724083333333333,9.66739555760157,6.90528254114398
"835",20004,"12055","ac","ADULTS",85,56,10,"english","all",0.724083333333333,117.389803199448,77.3391644608126
"836",20004,"5769","ac","CHI",12,8,11,"english","all",1.39525,8.60060920981903,5.73373947321269
"837",20004,"5769","ac","ADULTS",144,74,11,"english","all",1.39525,103.207310517828,53.0370901272173
"838",20004,"5169","ac","CHI",1,1,13,"english","all",0.410583333333333,2.43555916379136,2.43555916379136
"839",20004,"5169","ac","ADULTS",23,21,13,"english","all",0.410583333333333,56.0178607672012,51.1467424396185
"840",20004,"8169","ac","CHI",26,14,4,"english","all",1.916,13.5699373695198,7.30688935281837
"841",20004,"8169","ac","ADULTS",241,83,4,"english","all",1.916,125.782881002088,43.3194154488518
"842",20004,"12655","ac","CHI",19,13,7,"english","all",3.10296666666667,6.12317244787246,4.18953904328116
"843",20004,"12655","ac","ADULTS",106,60,7,"english","all",3.10296666666667,34.1608568144463,19.336334045913
"844",20004,"6969","ac","CHI",1,1,9,"english","all",1.03718333333333,0.964149700310138,0.964149700310138
"845",20004,"6969","ac","ADULTS",90,39,9,"english","all",1.03718333333333,86.7734730279124,37.6018383120954
"846",20007,"8978","ac","CHI",30,12,13,"english","all",7.22866666666667,4.15014294936825,1.6600571797473
"847",20007,"8978","ac","ADULTS",165,68,13,"english","all",7.22866666666667,22.8257862215254,9.40699068523471
"848",20007,"7905","ac","CHI",6,4,14,"english","all",0.737116666666667,8.13982408935718,5.42654939290478
"849",20007,"7905","ac","ADULTS",58,39,14,"english","all",0.737116666666667,78.6849661971194,52.9088565808216
"850",20007,"15191","ac","CHI",3,2,15,"english","all",1.23605,2.42708628291736,1.6180575219449
"851",20007,"15191","ac","ADULTS",131,75,15,"english","all",1.23605,105.982767687391,60.6771570729339
"852",20007,"6705","ac","CHI",13,8,17,"english","all",1.59878333333333,8.1311830871392,5.00380497670104
"853",20007,"6705","ac","ADULTS",85,56,17,"english","all",1.59878333333333,53.1654278774486,35.0266348369073
"854",20007,"17891","ac","CHI",5,2,20,"english","all",1.34903333333333,3.7063576388031,1.48254305552124
"855",20007,"17891","ac","ADULTS",64,46,20,"english","all",1.34903333333333,47.4413777766797,34.0984902769885
"856",20007,"13563","ac","CHI",0,0,22,"english","all",0.549933333333333,0,0
"857",20007,"13563","ac","ADULTS",60,41,22,"english","all",0.549933333333333,109.104133834404,74.5544914535096
"858",20034,"21499","ac","CHI",25,9,2,"english","all",1.17041666666667,21.3599145603417,7.68956924172301
"859",20034,"21499","ac","ADULTS",157,65,2,"english","all",1.17041666666667,134.140263438946,55.5357778568884
"860",20034,"18199","ac","CHI",33,16,4,"english","all",1.4848,22.2252155172414,10.7758620689655
"861",20034,"18199","ac","ADULTS",141,81,4,"english","all",1.4848,94.9622844827586,54.5528017241379
"862",20041,"19599","ac","CHI",65,35,14,"english","all",4.33383333333333,14.9982694304503,8.07599123178095
"863",20041,"19599","ac","ADULTS",204,79,14,"english","all",4.33383333333333,47.0714917509519,18.2286659231627
"864",20041,"2190","ac","CHI",1,1,21,"english","all",0.394816666666667,2.53282114061378,2.53282114061378
"865",20041,"2190","ac","ADULTS",48,28,21,"english","all",0.394816666666667,121.575414749462,70.918991937186
"866",20048,"17","ac","CHI",1,1,11,"english","all",2.36255,0.423271465154177,0.423271465154177
"867",20048,"17","ac","ADULTS",27,14,11,"english","all",2.36255,11.4283295591628,5.92580051215847
"868",20048,"24910","ac","CHI",13,6,13,"english","all",0.575083333333333,22.6054195044197,10.4332705405014
"869",20048,"24910","ac","ADULTS",29,23,13,"english","all",0.575083333333333,50.42747427909,39.9942037385886
"870",20048,"18668","ac","CHI",6,6,3,"english","all",1.25128333333333,4.79507705422434,4.79507705422434
"871",20048,"18668","ac","ADULTS",115,70,3,"english","all",1.25128333333333,91.9056435392999,55.9425656326173
"872",20050,"4720","ac","ADULTS",4,4,1,"english","all",0.00748333333333333,534.521158129176,534.521158129176
"873",20056,"47273","ac","CHI",33,11,9,"english","all",3.03986666666667,10.8557392868108,3.61857976227027
"874",20056,"47273","ac","ADULTS",295,129,9,"english","all",3.03986666666667,97.0437299881573,42.4360717575332
"875",20071,"8208","ac","CHI",10,6,11,"english","all",4.78653333333333,2.08919468508872,1.25351681105323
"876",20071,"8208","ac","ADULTS",42,29,11,"english","all",4.78653333333333,8.77461767737263,6.0586645867573
"877",20071,"108","ac","CHI",18,10,13,"english","all",2.04936666666667,8.78320131422715,4.87955628568175
"878",20071,"108","ac","ADULTS",85,52,13,"english","all",2.04936666666667,41.4762284282949,25.3736926855451
"879",20071,"28008","ac","CHI",16,12,15,"english","all",1.1775,13.588110403397,10.1910828025478
"880",20071,"28008","ac","ADULTS",116,66,15,"english","all",1.1775,98.5138004246285,56.0509554140127
"881",20071,"56937","ac","CHI",4,4,2,"english","all",0.525466666666667,7.61228114691702,7.61228114691702
"882",20071,"56937","ac","ADULTS",85,51,2,"english","all",0.525466666666667,161.760974371987,97.056584623192
"883",20073,"2019","ac","ADULTS",23,14,1,"english","all",0.103066666666667,223.156532988356,135.834411384217
"884",20073,"1119","ac","CHI",3,3,3,"english","all",1.55286666666667,1.93191087451165,1.93191087451165
"885",20073,"1119","ac","ADULTS",73,49,3,"english","all",1.55286666666667,47.0098312797835,31.5545442836903
"886",20073,"13818","ac","ADULTS",45,39,4,"english","all",0.6275,71.7131474103586,62.1513944223108
"887",20073,"13818","ac","CHI",4,3,4,"english","all",0.6275,6.37450199203187,4.7808764940239
"888",20073,"28999","ac","CHI",4,4,5,"english","all",0.27295,14.6546986627587,14.6546986627587
"889",20073,"28999","ac","ADULTS",23,21,5,"english","all",0.27295,84.2645173108628,76.9371679794834
"890",20073,"4118","ac","CHI",1,1,6,"english","all",1.32525,0.754574608564422,0.754574608564422
"891",20073,"4118","ac","ADULTS",116,61,6,"english","all",1.32525,87.5306545934729,46.0290511224297
"892",20086,"36922","ac","CHI",15,10,10,"english","all",0.449633333333333,33.3605159759805,22.240343983987
"893",20086,"36922","ac","ADULTS",28,22,10,"english","all",0.449633333333333,62.2729631551635,48.9287567647713
"894",20086,"33622","ac","ADULTS",22,18,2,"english","all",0.191666666666667,114.782608695652,93.9130434782607
"895",20086,"34222","ac","CHI",44,22,4,"english","all",1.91846666666667,22.9349827987629,11.4674913993814
"896",20086,"34222","ac","ADULTS",114,58,4,"english","all",1.91846666666667,59.4224554331583,30.232477325642
"897",20108,"14696","ac","CHI",18,8,10,"english","all",0.5505,32.6975476839237,14.5322434150772
"898",20108,"14696","ac","ADULTS",11,8,10,"english","all",0.5505,19.9818346957312,14.5322434150772
"899",20108,"25796","ac","ADULTS",1,1,12,"english","all",0.0310333333333333,32.2234156820623,32.2234156820623
"900",20108,"22496","ac","CHI",90,39,13,"english","all",7.23246666666667,12.4438872860343,5.39235115728152
"901",20108,"22496","ac","ADULTS",125,66,13,"english","all",7.23246666666667,17.2831767861587,9.1255173430918
"902",20108,"14096","ac","CHI",2,2,2,"english","all",0.307583333333333,6.50230289894338,6.50230289894338
"903",20108,"14096","ac","ADULTS",37,24,2,"english","all",0.307583333333333,120.292603630453,78.0276347873206
"904",20112,"17703","ac","CHI",6,3,1,"english","all",0.537416666666667,11.1645216312607,5.58226081563033
"905",20112,"17703","ac","ADULTS",8,5,1,"english","all",0.537416666666667,14.8860288416809,9.30376802605054
"906",20112,"23703","ac","CHI",27,15,4,"english","all",1.5736,17.1581087951195,9.53228266395526
"907",20112,"23703","ac","ADULTS",157,62,4,"english","all",1.5736,99.7712252160651,39.4001016776817
"908",20113,"14481","ac","CHI",10,8,11,"english","all",0.85795,11.6556908910776,9.32455271286205
"909",20113,"14481","ac","ADULTS",105,67,11,"english","all",0.85795,122.384754356314,78.0931289702197
"910",20113,"24851","ac","CHI",4,3,12,"english","all",1.93613333333333,2.06597341780869,1.54948006335652
"911",20113,"24851","ac","ADULTS",75,55,12,"english","all",1.93613333333333,38.737001583913,28.4071344948695
"912",20113,"17893","ac","CHI",1,1,2,"english","all",0.4714,2.12134068731438,2.12134068731438
"913",20113,"17893","ac","ADULTS",57,33,2,"english","all",0.4714,120.91641917692,70.0042426813746
"914",20113,"7881","ac","ADULTS",1,1,6,"english","all",0.0092,108.695652173913,108.695652173913
"915",20113,"6081","ac","CHI",4,2,9,"english","all",0.885616666666667,4.51662683252724,2.25831341626362
"916",20113,"6081","ac","ADULTS",10,6,9,"english","all",0.885616666666667,11.2915670813181,6.77494024879086
"917",20114,"2255","ac","ADULTS",9,9,11,"english","all",0.0365833333333333,246.013667425968,246.013667425968
"918",20114,"9455","ac","CHI",9,7,13,"english","all",0.582533333333333,15.4497596704051,12.0164797436484
"919",20114,"9455","ac","ADULTS",57,41,13,"english","all",0.582533333333333,97.8484779125659,70.3822384985123
"920",20114,"40955","ac","CHI",163,53,1,"english","all",5.01341666666667,32.5127574342182,10.5716327853593
"921",20114,"40955","ac","ADULTS",172,78,1,"english","all",5.01341666666667,34.3079403600339,15.5582520237363
"922",20114,"34355","ac","CHI",6,4,6,"english","all",0.18195,32.9760923330585,21.9840615553724
"923",20114,"34355","ac","ADULTS",7,7,6,"english","all",0.18195,38.4721077219016,38.4721077219016
"924",20114,"7055","ac","CHI",1,1,7,"english","all",0.20215,4.9468216670789,4.9468216670789
"925",20114,"7055","ac","ADULTS",34,26,7,"english","all",0.20215,168.191936680683,128.617363344051
"926",20114,"7655","ac","CHI",25,17,8,"english","all",1.84055,13.5828964168319,9.23636956344571
"927",20114,"7655","ac","ADULTS",184,69,8,"english","all",1.84055,99.970117627883,37.4887941104561
"928",20117,"6529","ac","CHI",1,1,12,"english","all",0.07785,12.8452151573539,12.8452151573539
"929",20117,"6529","ac","ADULTS",13,10,12,"english","all",0.07785,166.987797045601,128.452151573539
"930",20117,"3","ac","CHI",14,7,18,"english","all",5.11471666666667,2.73719951903494,1.36859975951747
"931",20117,"3","ac","ADULTS",319,100,18,"english","all",5.11471666666667,62.3690461837247,19.5514251359639
"932",20117,"1729","ac","CHI",14,9,23,"english","all",8.84501666666667,1.58281216730325,1.01752210755209
"933",20117,"1729","ac","ADULTS",164,88,23,"english","all",8.84501666666667,18.541513959838,9.9491050516204
"934",20117,"13729","ac","CHI",6,5,27,"english","all",2.07545,2.89093931436556,2.40911609530463
"935",20117,"13729","ac","ADULTS",34,25,27,"english","all",2.07545,16.3819894480715,12.0455804765232
"936",20117,"20329","ac","CHI",1,1,31,"english","all",0.391333333333333,2.55536626916525,2.55536626916525
"937",20117,"20329","ac","ADULTS",30,27,31,"english","all",0.391333333333333,76.6609880749575,68.9948892674617
"938",20117,"4129","ac","ADULTS",6,5,34,"english","all",0.0274,218.978102189781,182.481751824818
"939",20121,"1212","ac","ADULTS",1,1,1,"english","all",0.0696333333333333,14.3609382479655,14.3609382479655
"940",20121,"6612","ac","CHI",0,0,3,"english","all",0.596316666666667,0,0
"941",20121,"6612","ac","ADULTS",17,12,3,"english","all",0.596316666666667,28.5083428826965,20.1235361524917
"942",20121,"12","ac","CHI",10,4,4,"english","all",4.14318333333333,2.41360306688497,0.965441226753986
"943",20121,"12","ac","ADULTS",38,27,4,"english","all",4.14318333333333,9.17169165416287,6.51672828058941
"944",20121,"5112","ac","CHI",5,2,8,"english","all",0.269283333333333,18.5678034288544,7.42712137154176
"945",20121,"5112","ac","ADULTS",17,12,8,"english","all",0.269283333333333,63.1305316581049,44.5627282292505
"946",20121,"19120","ac","CHI",0,0,9,"english","all",0.389733333333333,0,0
"947",20121,"19120","ac","ADULTS",19,17,9,"english","all",0.389733333333333,48.7512829284982,43.6195689360247
"948",20122,"17957","ac","CHI",5,4,2,"english","all",0.629733333333333,7.93986872750371,6.35189498200297
"949",20122,"17957","ac","ADULTS",81,39,2,"english","all",0.629733333333333,128.62587338556,61.9309760745289
"950",20122,"23657","ac","CHI",64,15,6,"english","all",6.51831666666667,9.81848585652226,2.3012076226224
"951",20122,"23657","ac","ADULTS",377,128,6,"english","all",6.51831666666667,57.8370182485764,19.6369717130445
"952",20122,"27557","ac","CHI",22,9,7,"english","all",0.98035,22.4409649614933,9.18039475697455
"953",20122,"27557","ac","ADULTS",89,53,7,"english","all",0.98035,90.7839037078594,54.0623246799612
"954",20122,"13457","ac","CHI",46,25,8,"english","all",5.63773333333333,8.15930752311804,4.43440626256415
"955",20122,"13457","ac","ADULTS",357,153,8,"english","all",5.63773333333333,63.3233214294161,27.1385663268926
"956",20122,"14657","ac","CHI",19,11,9,"english","all",6.23806666666667,3.04581547701745,1.76336685511537
"957",20122,"14657","ac","ADULTS",264,99,9,"english","all",6.23806666666667,42.3208045227688,15.8703016960383
"958",20127,"6733","ac","ADULTS",15,15,11,"english","all",0.0930166666666667,161.261422684107,161.261422684107
"959",20127,"1154","ac","ADULTS",2,2,7,"english","all",0.0235,85.1063829787234,85.1063829787234
"960",20128,"4535","ac","CHI",15,4,3,"english","all",1.9931,7.52596457779339,2.00692388741157
"961",20128,"4535","ac","ADULTS",25,20,3,"english","all",1.9931,12.5432742963223,10.0346194370578
"962",20128,"36935","ac","CHI",1,1,4,"english","all",1.12098333333333,0.892073923192438,0.892073923192438
"963",20128,"36935","ac","ADULTS",142,74,4,"english","all",1.12098333333333,126.674497093326,66.0134703162404
"964",20128,"35","ac","CHI",1,1,6,"english","all",0.212283333333333,4.7106854047264,4.7106854047264
"965",20128,"35","ac","ADULTS",31,25,6,"english","all",0.212283333333333,146.031247546518,117.76713511816
"966",20128,"15335","ac","CHI",2,2,8,"english","all",0.945683333333333,2.1148728432703,2.1148728432703
"967",20128,"15335","ac","ADULTS",15,12,8,"english","all",0.945683333333333,15.8615463245272,12.6892370596218
"968",20129,"39304","ac","CHI",13,6,28,"english","all",5.66826666666667,2.29347007903651,1.058524651863
"969",20129,"39304","ac","ADULTS",146,59,28,"english","all",5.66826666666667,25.7574331953331,10.4088257433195
"970",20129,"45304","ac","CHI",10,3,37,"english","all",5.92765,1.68700918576502,0.506102755729505
"971",20129,"45304","ac","ADULTS",75,40,37,"english","all",5.92765,12.6525688932376,6.74803674306007
"972",20129,"304","ac","CHI",1,1,38,"english","all",1.76923333333333,0.565216572149897,0.565216572149897
"973",20129,"304","ac","ADULTS",35,27,38,"english","all",1.76923333333333,19.7825800252464,15.2608474480472
"974",20129,"40204","ac","CHI",1,1,40,"english","all",4.43323333333333,0.225568997796943,0.225568997796943
"975",20129,"40204","ac","ADULTS",76,45,40,"english","all",4.43323333333333,17.1432438325677,10.1506049008624
"976",20129,"44704","ac","CHI",1,1,42,"english","all",6.21421666666667,0.160921328244643,0.160921328244643
"977",20129,"44704","ac","ADULTS",141,65,42,"english","all",6.21421666666667,22.6899072824947,10.4598863359018
"978",20132,"40053","ac","CHI",17,14,3,"english","all",2.77456666666667,6.12708290784146,5.04583298292826
"979",20132,"40053","ac","ADULTS",103,61,3,"english","all",2.77456666666667,37.1229140886865,21.9854151399017
"980",20132,"39453","ac","ADULTS",7,6,5,"english","all",0.04845,144.478844169247,123.839009287926
"981",20132,"38853","ac","CHI",1,1,7,"english","all",0.467816666666667,2.1375895115608,2.1375895115608
"982",20132,"38853","ac","ADULTS",17,16,7,"english","all",0.467816666666667,36.3390216965335,34.2014321849727
"983",20132,"37353","ac","CHI",1,1,8,"english","all",0.415366666666667,2.40751143567932,2.40751143567932
"984",20132,"37353","ac","ADULTS",66,48,8,"english","all",0.415366666666667,158.895754754835,115.560548912607
"985",20136,"35618","ac","CHI",4,4,11,"english","all",0.30095,13.2912443927563,13.2912443927563
"986",20136,"35618","ac","ADULTS",31,21,11,"english","all",0.30095,103.007144043861,69.7790330619704
"987",20136,"3287","ac","CHI",18,4,14,"english","all",6.19166666666667,2.907133243607,0.646029609690444
"988",20136,"3287","ac","ADULTS",112,71,14,"english","all",6.19166666666667,18.0888290713324,11.4670255720054
"989",20136,"36818","ac","CHI",6,4,16,"english","all",0.649016666666667,9.24475488559615,6.16316992373077
"990",20136,"36818","ac","ADULTS",31,25,16,"english","all",0.649016666666667,47.7645669089135,38.5198120233173
"991",20136,"27540","ac","CHI",15,9,4,"english","all",1.94506666666667,7.71181793254729,4.62709075952837
"992",20136,"27540","ac","ADULTS",207,88,4,"english","all",1.94506666666667,106.423087469153,45.2426652042774
"993",20149,"23373","ac","CHI",7,4,2,"english","all",0.38305,18.2743767132228,10.4425009789845
"994",20149,"23373","ac","ADULTS",33,20,2,"english","all",0.38305,86.1506330766218,52.2125048949223
"995",20149,"24873","ac","CHI",0,0,3,"english","all",0.1045,0,0
"996",20149,"24873","ac","ADULTS",8,8,3,"english","all",0.1045,76.555023923445,76.555023923445
"997",20157,"5429","ac","CHI",6,5,15,"english","all",0.86365,6.94725872749378,5.78938227291148
"998",20157,"5429","ac","ADULTS",55,42,15,"english","all",0.86365,63.6832050020263,48.6308110924564
"999",20157,"1482","ac","CHI",81,26,20,"english","all",9.17591666666667,8.82745593083343,2.83350437286011
"1000",20157,"1482","ac","ADULTS",362,137,20,"english","all",9.17591666666667,39.4510993452062,14.9303884262244
"1001",20157,"5","ac","CHI",68,24,27,"english","all",6.9951,9.72109047762005,3.43097310974825
"1002",20157,"5","ac","ADULTS",377,113,27,"english","all",6.9951,53.8948692656288,16.154165058398
"1003",20157,"582","ac","CHI",33,12,33,"english","all",3.17526666666667,10.3928278989691,3.77921014507967
"1004",20157,"582","ac","ADULTS",120,58,33,"english","all",3.17526666666667,37.7921014507967,18.2661823678851
"1005",20157,"8129","ac","CHI",12,5,37,"english","all",2.03128333333333,5.90759536253765,2.46149806772402
"1006",20157,"8129","ac","ADULTS",46,39,37,"english","all",2.03128333333333,22.645782223061,19.1996849282474
"1007",20157,"27672","ac","CHI",27,10,38,"english","all",3.71968333333333,7.25868241472169,2.68840089434137
"1008",20157,"27672","ac","ADULTS",120,80,38,"english","all",3.71968333333333,32.2608107320964,21.5072071547309
"1009",20161,"4129","ac","ADULTS",30,26,5,"english","all",0.77635,38.6423649127327,33.490049591035
"1010",20161,"1129","ac","ADULTS",218,86,6,"english","all",1.37975,157.99963761551,62.3301322703388
"1011",20161,"10429","ac","CHI",19,11,7,"english","all",2.89515,6.56269968740825,3.79945771376267
"1012",20161,"10429","ac","ADULTS",242,104,7,"english","all",2.89515,83.5880697027788,35.9221456573925
"1013",20166,"9731","ac","ADULTS",7,6,11,"english","all",0.04315,162.224797219003,139.049826187717
"1014",20166,"10631","ac","CHI",11,7,13,"english","all",0.641283333333333,17.1531044520103,10.9156119240066
"1015",20166,"10631","ac","ADULTS",53,37,13,"english","all",0.641283333333333,82.6467759960496,57.6968058840347
"1016",20166,"11831","ac","CHI",2,2,3,"english","all",0.110916666666667,18.0315552216378,18.0315552216378
"1017",20166,"11831","ac","ADULTS",14,14,3,"english","all",0.110916666666667,126.220886551465,126.220886551465
"1018",20166,"13931","ac","ADULTS",13,12,7,"english","all",0.21375,60.8187134502924,56.140350877193
"1019",20166,"2231","ac","CHI",4,3,9,"english","all",0.72445,5.52143005038305,4.14107253778729
"1020",20166,"2231","ac","ADULTS",32,26,9,"english","all",0.72445,44.1714404030644,35.8892953274898
"1021",20167,"11610","ac","CHI",2,2,12,"english","all",0.65945,3.0328303889605,3.0328303889605
"1022",20167,"11610","ac","ADULTS",38,26,12,"english","all",0.65945,57.6237773902495,39.4267950564865
"1023",20167,"18593","ac","CHI",13,8,19,"english","all",3.49393333333333,3.72073498826538,2.28968306970177
"1024",20167,"18593","ac","ADULTS",86,46,19,"english","all",3.49393333333333,24.614092999294,13.1656776507852
"1025",20167,"21893","ac","CHI",9,5,20,"english","all",6.49791666666667,1.38505931388265,0.769477396601474
"1026",20167,"21893","ac","ADULTS",93,48,20,"english","all",6.49791666666667,14.3122795767874,7.38698300737415
"1027",20167,"5558","ac","ADULTS",3,3,8,"english","all",0.0263333333333333,113.924050632912,113.924050632912
"1028",20169,"4810","ac","CHI",21,13,10,"english","all",4.81526666666667,4.36112918633789,2.69974663916155
"1029",20169,"4810","ac","ADULTS",196,89,10,"english","all",4.81526666666667,40.7038724058203,18.4828808373368
"1030",20169,"14696","ac","CHI",16,9,3,"english","all",2.1326,7.50257901153522,4.22020069398856
"1031",20169,"14696","ac","ADULTS",52,30,3,"english","all",2.1326,24.3833817874894,14.0673356466285
"1032",20169,"310","ac","CHI",41,22,5,"english","all",4.16733333333333,9.83842585186371,5.27915533514638
"1033",20169,"310","ac","ADULTS",164,77,5,"english","all",4.16733333333333,39.3537034074548,18.4770436730123
"1034",20169,"13210","ac","CHI",5,4,8,"english","all",1.58511666666667,3.1543419516965,2.5234735613572
"1035",20169,"13210","ac","ADULTS",26,17,8,"english","all",1.58511666666667,16.4025781488218,10.7247626357681
"1036",20169,"4210","ac","CHI",89,32,9,"english","all",7.83373333333333,11.3611219852603,4.08489779245315
"1037",20169,"4210","ac","ADULTS",318,115,9,"english","all",7.83373333333333,40.5936718125032,14.6801014416285
"1038",20176,"9027","ac","CHI",4,4,18,"english","all",0.69075,5.79080709373869,5.79080709373869
"1039",20176,"9027","ac","ADULTS",67,40,18,"english","all",0.69075,96.9960188201231,57.9080709373869
"1040",20176,"13227","ac","CHI",48,14,26,"english","all",8.01966666666667,5.98528617149507,1.74570846668606
"1041",20176,"13227","ac","ADULTS",212,87,26,"english","all",8.01966666666667,26.4350139241032,10.8483311858348
"1042",20176,"33027","ac","CHI",0,0,29,"english","all",0.458983333333333,0,0
"1043",20176,"33027","ac","ADULTS",8,6,29,"english","all",0.458983333333333,17.4298267910963,13.0723700933222
"1044",20176,"22227","ac","CHI",29,16,30,"english","all",7.57268333333333,3.8295540330266,2.11285739753192
"1045",20176,"22227","ac","ADULTS",91,52,30,"english","all",7.57268333333333,12.0168764484628,6.86678654197874
"1046",20176,"11127","ac","CHI",19,12,31,"english","all",4.11711666666667,4.61488015480089,2.91466115040056
"1047",20176,"11127","ac","ADULTS",165,73,31,"english","all",4.11711666666667,40.0765908180077,17.7308553316034
"1048",20176,"15627","ac","CHI",0,0,33,"english","all",0.629483333333333,0,0
"1049",20176,"15627","ac","ADULTS",28,23,33,"english","all",0.629483333333333,44.4809235086976,36.5379014535731
"1050",20177,"6674","ac","CHI",24,13,3,"english","all",0.9905,24.2301867743564,13.1246845027764
"1051",20177,"6674","ac","ADULTS",54,34,3,"english","all",0.9905,54.5179202423019,34.3260979303382
"1052",20177,"25137","ac","CHI",37,16,4,"english","all",4.70166666666667,7.86954980503367,3.40304856433888
"1053",20177,"25137","ac","ADULTS",146,61,4,"english","all",4.70166666666667,31.0528181495923,12.974122651542
"1054",20177,"29337","ac","CHI",27,11,6,"english","all",1.29983333333333,20.7718938325427,8.46262341325813
"1055",20177,"29337","ac","ADULTS",102,63,6,"english","all",1.29983333333333,78.471598922939,48.4677522759329
"1056",20177,"4874","ac","CHI",43,21,7,"english","all",2.59683333333333,16.5586290995443,8.08677235094026
"1057",20177,"4874","ac","ADULTS",135,66,7,"english","all",2.59683333333333,51.9863936846159,25.4155702458122
"1058",20190,"15561","ac","CHI",3,3,1,"english","all",1.9282,1.55585520174256,1.55585520174256
"1059",20190,"15561","ac","ADULTS",36,26,1,"english","all",1.9282,18.6702624209107,13.4840784151022
"1060",20190,"12861","ac","CHI",19,9,2,"english","all",1.90708333333333,9.96285776709637,4.71924841599302
"1061",20190,"12861","ac","ADULTS",91,52,2,"english","all",1.90708333333333,47.7168450950405,27.2667686257374
"1062",20190,"14061","ac","CHI",2,2,3,"english","all",0.867116666666667,2.30649470467257,2.30649470467257
"1063",20190,"14061","ac","ADULTS",68,42,3,"english","all",0.867116666666667,78.4208199588675,48.436388798124
"1064",20190,"5162","ac","CHI",15,11,4,"english","all",2.44626666666667,6.13179266365072,4.49664795334386
"1065",20190,"5162","ac","ADULTS",64,40,4,"english","all",2.44626666666667,26.1623153649098,16.3514471030686
"1066",20190,"23520","ac","CHI",12,8,6,"english","all",2.2759,5.27263939540402,3.51509293026934
"1067",20190,"23520","ac","ADULTS",115,57,6,"english","all",2.2759,50.5294608726218,25.0450371281691
"1068",20191,"13376","ac","CHI",21,10,1,"english","all",1.6209,12.9557653155654,6.16941205503116
"1069",20191,"13376","ac","ADULTS",30,19,1,"english","all",1.6209,18.5082361650935,11.7218829045592
"1070",20191,"14276","ac","ADULTS",17,13,4,"english","all",0.08125,209.230769230769,160
"1071",20191,"10676","ac","CHI",0,0,5,"english","all",0.08975,0,0
"1072",20191,"10676","ac","ADULTS",11,9,5,"english","all",0.08975,122.562674094708,100.278551532033
"1073",20191,"11576","ac","CHI",2,2,7,"english","all",0.418516666666667,4.77878220700091,4.77878220700091
"1074",20191,"11576","ac","ADULTS",59,34,7,"english","all",0.418516666666667,140.974075106527,81.2392975190155
"1075",20191,"26376","ac","ADULTS",5,5,8,"english","all",0.03205,156.00624024961,156.00624024961
"1076",20192,"30438","ac","CHI",1,1,23,"english","all",0.754016666666667,1.32623063150682,1.32623063150682
"1077",20192,"30438","ac","ADULTS",54,40,23,"english","all",0.754016666666667,71.6164541013682,53.0492252602727
"1078",20192,"682","ac","CHI",0,0,24,"english","all",0.0998833333333333,0,0
"1079",20192,"682","ac","ADULTS",11,6,24,"english","all",0.0998833333333333,110.128483230436,60.0700817620558
"1080",20192,"8634","ac","ADULTS",1,1,26,"english","all",0.00685,145.985401459854,145.985401459854
"1081",20200,"9059","ac","CHI",5,5,3,"english","all",0.54265,9.21404220031328,9.21404220031328
"1082",20200,"9059","ac","ADULTS",95,38,3,"english","all",0.54265,175.066801805952,70.0267207223809
"1083",20200,"10259","ac","CHI",52,22,5,"english","all",3.16886666666667,16.4096522416006,6.9425451791387
"1084",20200,"10259","ac","ADULTS",196,78,5,"english","all",3.16886666666667,61.8517661414175,24.6144783624008
"1085",20203,"36050","ac","CHI",107,37,10,"english","all",3.22266666666667,33.2023169218039,11.4811750103434
"1086",20203,"36050","ac","ADULTS",223,75,10,"english","all",3.22266666666667,69.1973520893669,23.2726520479934
"1087",20203,"6950","ac","ADULTS",7,7,2,"english","all",0.0722833333333333,96.8411344247176,96.8411344247176
"1088",20203,"18950","ac","CHI",6,5,3,"english","all",0.520866666666667,11.5192627671829,9.59938563931908
"1089",20203,"18950","ac","ADULTS",56,38,3,"english","all",0.520866666666667,107.513119160374,72.955330858825
"1090",20203,"46250","ac","CHI",4,3,7,"english","all",0.248,16.1290322580645,12.0967741935484
"1091",20203,"46250","ac","ADULTS",18,13,7,"english","all",0.248,72.5806451612903,52.4193548387097
