id,activity,speaker,segment_num,words_sum,num_utt_sum,mlu_w,language,speech
20177,ods,CHI,7,29,22,1.3181818181818181,english,all
20190,ac,ADULTS,1,33,7,4.714285714285714,english,all
20190,ac,CHI,1,3,2,1.5,english,all
20190,books,ADULTS,1,73,31,2.3548387096774195,english,all
20190,books,CHI,1,18,9,2,english,all
20190,conv,ADULTS,1,121,39,3.1025641025641026,english,all
20190,conv,CHI,1,14,12,1.1666666666666667,english,all
20190,ods,ADULTS,1,12,2,6,english,all
20190,ods,CHI,1,14,8,1.75,english,all
20190,play,ADULTS,1,172,50,3.44,english,all
20190,play,CHI,1,15,11,1.3636363636363635,english,all
20190,ac,ADULTS,2,75,30,2.5,english,all
20190,ac,CHI,2,18,16,1.125,english,all
20190,conv,ADULTS,2,175,63,2.7777777777777777,english,all
20190,conv,CHI,2,12,10,1.2,english,all
20190,food,ADULTS,2,45,18,2.5,english,all
20190,food,CHI,2,10,8,1.25,english,all
20190,ods,ADULTS,2,20,8,2.5,english,all
20190,ods,CHI,2,5,4,1.25,english,all
20190,ac,ADULTS,3,62,14,4.428571428571429,english,all
20190,ac,CHI,3,1,1,1,english,all
20190,conv,ADULTS,3,230,62,3.7096774193548385,english,all
20190,conv,CHI,3,7,7,1,english,all
20190,play,ADULTS,3,189,46,4.108695652173913,english,all
20190,play,CHI,3,19,17,1.1176470588235294,english,all
20190,ac,ADULTS,4,54,21,2.5714285714285716,english,all
20190,ac,CHI,4,15,12,1.25,english,all
20190,books,ADULTS,4,375,74,5.0675675675675675,english,all
20190,books,CHI,4,11,10,1.1,english,all
20190,conv,ADULTS,4,8,2,4,english,all
20190,ods,ADULTS,4,20,8,2.5,english,all
20190,books,ADULTS,5,195,71,2.7464788732394365,english,all
20190,books,CHI,5,33,32,1.03125,english,all
20190,conv,ADULTS,5,29,8,3.625,english,all
20190,conv,CHI,5,2,2,1,english,all
20190,ods,ADULTS,5,14,5,2.8,english,all
20190,play,ADULTS,5,18,8,2.25,english,all
20190,play,CHI,5,5,3,1.6666666666666667,english,all
20190,ac,ADULTS,6,94,33,2.8484848484848486,english,all
20190,ac,CHI,6,11,11,1,english,all
20190,ods,ADULTS,6,77,19,4.052631578947368,english,all
20190,ods,CHI,6,12,12,1,english,all
20190,play,ADULTS,6,20,12,1.6666666666666667,english,all
20190,play,CHI,6,8,6,1.3333333333333333,english,all
20191,ac,ADULTS,1,27,11,2.4545454545454546,english,all
20191,ac,CHI,1,16,7,2.2857142857142856,english,all
20191,books,ADULTS,1,339,74,4.581081081081081,english,all
20191,books,CHI,1,10,8,1.25,english,all
20191,conv,ADULTS,1,152,47,3.234042553191489,english,all
20191,conv,CHI,1,12,6,2,english,all
20191,ods,ADULTS,1,74,25,2.96,english,all
20191,ods,CHI,1,12,9,1.3333333333333333,english,all
20191,conv,ADULTS,2,124,38,3.263157894736842,english,all
20191,conv,CHI,2,12,7,1.7142857142857142,english,all
20191,ods,ADULTS,2,182,49,3.7142857142857144,english,all
20191,ods,CHI,2,19,9,2.111111111111111,english,all
20191,play,ADULTS,2,88,27,3.259259259259259,english,all
20191,play,CHI,2,5,5,1,english,all
20191,ac,ADULTS,4,16,4,4,english,all
20191,books,ADULTS,4,191,28,6.821428571428571,english,all
20191,books,CHI,4,5,4,1.25,english,all
20191,conv,ADULTS,4,56,15,3.7333333333333334,english,all
20191,conv,CHI,4,8,3,2.6666666666666665,english,all
20191,ods,ADULTS,4,186,54,3.4444444444444446,english,all
20191,ods,CHI,4,27,21,1.2857142857142858,english,all
20191,ac,ADULTS,5,11,4,2.75,english,all
20191,conv,ADULTS,5,38,14,2.7142857142857144,english,all
20191,conv,CHI,5,4,2,2,english,all
20191,ods,ADULTS,5,116,45,2.577777777777778,english,all
20191,ods,CHI,5,10,6,1.6666666666666667,english,all
20191,play,ADULTS,5,79,22,3.590909090909091,english,all
20191,play,CHI,5,12,5,2.4,english,all
20191,ac,ADULTS,7,54,16,3.375,english,all
20191,ac,CHI,7,2,2,1,english,all
20191,conv,ADULTS,7,88,24,3.6666666666666665,english,all
20191,conv,CHI,7,18,9,2,english,all
20191,ods,ADULTS,7,105,34,3.088235294117647,english,all
20191,ods,CHI,7,55,25,2.2,english,all
20191,play,ADULTS,7,33,12,2.75,english,all
20191,play,CHI,7,1,1,1,english,all
20191,ac,ADULTS,8,5,2,2.5,english,all
20191,conv,ADULTS,8,10,3,3.3333333333333335,english,all
20191,conv,CHI,8,5,2,2.5,english,all
20191,ods,ADULTS,8,126,31,4.064516129032258,english,all
20191,ods,CHI,8,24,12,2,english,all
20191,play,ADULTS,8,6,2,3,english,all
20192,books,ADULTS,1,588,99,5.9393939393939394,english,all
20192,books,CHI,1,13,8,1.625,english,all
20192,conv,ADULTS,1,8,4,2,english,all
20192,conv,CHI,1,1,1,1,english,all
20192,ods,ADULTS,1,97,32,3.03125,english,all
20192,ods,CHI,1,8,6,1.3333333333333333,english,all
20192,conv,ADULTS,20,48,18,2.6666666666666665,english,all
20192,conv,CHI,20,13,8,1.625,english,all
20192,ods,ADULTS,20,63,12,5.25,english,all
20192,ods,CHI,20,10,9,1.1111111111111112,english,all
20192,play,ADULTS,20,114,36,3.1666666666666665,english,all
20192,play,CHI,20,33,19,1.736842105263158,english,all
20192,ac,ADULTS,23,50,19,2.6315789473684212,english,all
20192,ac,CHI,23,1,1,1,english,all
20192,conv,ADULTS,23,122,25,4.88,english,all
20192,conv,CHI,23,12,10,1.2,english,all
20192,ods,ADULTS,23,148,36,4.111111111111111,english,all
20192,ods,CHI,23,35,32,1.09375,english,all
20192,ac,ADULTS,24,11,3,3.6666666666666665,english,all
20192,food,ADULTS,24,91,25,3.64,english,all
20192,food,CHI,24,8,8,1,english,all
20192,ods,ADULTS,24,138,36,3.8333333333333335,english,all
20192,ods,CHI,24,34,24,1.4166666666666667,english,all
20192,routines,ADULTS,24,15,4,3.75,english,all
20192,routines,CHI,24,2,2,1,english,all
20192,ac,ADULTS,26,1,1,1,english,all
20192,ods,CHI,26,5,5,1,english,all
20192,play,ADULTS,26,170,67,2.537313432835821,english,all
20192,play,CHI,26,30,27,1.1111111111111112,english,all
20192,books,ADULTS,4,141,47,3,english,all
20192,books,CHI,4,22,20,1.1,english,all
20192,conv,ADULTS,4,7,4,1.75,english,all
20192,food,ADULTS,4,13,9,1.4444444444444444,english,all
20192,food,CHI,4,2,2,1,english,all
20192,ods,ADULTS,4,161,35,4.6,english,all
20192,ods,CHI,4,16,11,1.4545454545454546,english,all
20200,books,ADULTS,1,763,204,3.7401960784313726,english,all
20200,books,CHI,1,104,87,1.1954022988505748,english,all
20200,conv,ADULTS,1,127,32,3.96875,english,all
20200,conv,CHI,1,28,20,1.4,english,all
20200,ods,ADULTS,1,1,1,1,english,all
20200,ods,CHI,1,4,4,1,english,all
20200,books,ADULTS,2,704,182,3.868131868131868,english,all
20200,books,CHI,2,40,37,1.0810810810810811,english,all
20200,ods,ADULTS,2,1,1,1,english,all
20200,ods,CHI,2,3,3,1,english,all
20200,play,ADULTS,2,163,36,4.527777777777778,english,all
20200,play,CHI,2,7,4,1.75,english,all
20200,ac,ADULTS,3,83,24,3.4583333333333335,english,all
20200,ac,CHI,3,4,3,1.3333333333333333,english,all
20200,conv,ADULTS,3,353,102,3.4607843137254903,english,all
20200,conv,CHI,3,28,26,1.0769230769230769,english,all
20200,ods,ADULTS,3,104,29,3.586206896551724,english,all
20200,ods,CHI,3,8,6,1.3333333333333333,english,all
20200,play,ADULTS,3,141,36,3.9166666666666665,english,all
20200,play,CHI,3,6,6,1,english,all
20200,ods,CHI,4,1,1,1,english,all
20200,play,ADULTS,4,580,154,3.7662337662337664,english,all
20200,play,CHI,4,74,54,1.3703703703703705,english,all
20200,ac,ADULTS,5,164,59,2.7796610169491527,english,all
20200,ac,CHI,5,45,30,1.5,english,all
20200,conv,ADULTS,5,294,86,3.4186046511627906,english,all
20200,conv,CHI,5,26,21,1.2380952380952381,english,all
20200,ods,ADULTS,5,275,68,4.044117647058823,english,all
20200,ods,CHI,5,15,10,1.5,english,all
20200,conv,ADULTS,6,91,20,4.55,english,all
20200,conv,CHI,6,5,5,1,english,all
20200,ods,ADULTS,6,316,71,4.450704225352113,english,all
20200,ods,CHI,6,15,12,1.25,english,all
20200,play,ADULTS,6,401,104,3.855769230769231,english,all
20200,play,CHI,6,19,17,1.1176470588235294,english,all
20203,ac,ADULTS,10,209,42,4.976190476190476,english,all
20203,ac,CHI,10,91,31,2.935483870967742,english,all
20203,conv,ADULTS,10,216,60,3.6,english,all
20203,conv,CHI,10,67,35,1.9142857142857144,english,all
20203,ods,ADULTS,10,74,31,2.3870967741935485,english,all
20203,ods,CHI,10,24,9,2.6666666666666665,english,all
20203,routines,ADULTS,10,16,7,2.2857142857142856,english,all
20203,routines,CHI,10,19,5,3.8,english,all
20203,ac,ADULTS,2,4,3,1.3333333333333333,english,all
20203,food,ADULTS,2,68,23,2.9565217391304346,english,all
20203,food,CHI,2,11,11,1,english,all
20203,ods,ADULTS,2,24,7,3.4285714285714284,english,all
20203,ods,CHI,2,14,9,1.5555555555555556,english,all
20203,play,ADULTS,2,666,167,3.9880239520958085,english,all
20203,play,CHI,2,34,18,1.8888888888888888,english,all
20203,routines,ADULTS,2,52,12,4.333333333333333,english,all
20203,routines,CHI,2,6,4,1.5,english,all
20203,ac,ADULTS,3,53,13,4.076923076923077,english,all
20203,ac,CHI,3,6,4,1.5,english,all
20203,conv,ADULTS,3,271,59,4.593220338983051,english,all
20203,conv,CHI,3,26,13,2,english,all
20203,ods,ADULTS,3,480,119,4.033613445378151,english,all
20203,ods,CHI,3,11,7,1.5714285714285714,english,all
20203,ac,ADULTS,7,17,4,4.25,english,all
20203,ac,CHI,7,4,3,1.3333333333333333,english,all
20203,food,ADULTS,7,179,50,3.58,english,all
20203,food,CHI,7,43,21,2.0476190476190474,english,all
20203,ods,ADULTS,7,259,69,3.753623188405797,english,all
20203,ods,CHI,7,42,20,2.1,english,all
20203,ac,ADULTS,8,344,86,4,english,all
20203,ac,CHI,8,145,63,2.3015873015873014,english,all
20203,ods,ADULTS,8,74,17,4.352941176470588,english,all
20203,ods,CHI,8,36,21,1.7142857142857142,english,all
20203,ac,ADULTS,9,74,16,4.625,english,all
20203,ac,CHI,9,4,2,2,english,all
20203,ods,ADULTS,9,98,28,3.5,english,all
20203,ods,CHI,9,8,5,1.6,english,all
20203,routines,ADULTS,9,152,42,3.619047619047619,english,all
20203,routines,CHI,9,28,16,1.75,english,all
20204,ac,ADULTS,11,29,9,3.2222222222222223,english,all
20204,ac,CHI,11,1,1,1,english,all
20204,ods,ADULTS,11,32,6,5.333333333333333,english,all
20204,ods,CHI,11,4,4,1,english,all
20204,play,ADULTS,11,401,103,3.8932038834951457,english,all
20204,play,CHI,11,42,36,1.1666666666666667,english,all
20204,ac,ADULTS,13,276,81,3.4074074074074074,english,all
20204,ac,CHI,13,34,32,1.0625,english,all
20204,ods,ADULTS,13,10,4,2.5,english,all
20204,ods,CHI,13,1,1,1,english,all
20204,play,ADULTS,13,123,35,3.5142857142857142,english,all
20204,play,CHI,13,10,8,1.25,english,all
20204,ac,ADULTS,17,3,1,3,english,all
20204,ac,CHI,17,1,1,1,english,all
20204,conv,ADULTS,17,251,69,3.63768115942029,english,all
20204,conv,CHI,17,24,22,1.0909090909090908,english,all
20204,ods,ADULTS,17,42,9,4.666666666666667,english,all
20204,ods,CHI,17,1,1,1,english,all
20204,ac,ADULTS,18,232,65,3.5692307692307694,english,all
20204,ac,CHI,18,26,22,1.1818181818181819,english,all
20204,ods,ADULTS,18,39,11,3.5454545454545454,english,all
20204,food,ADULTS,20,72,18,4,english,all
20204,food,CHI,20,12,7,1.7142857142857142,english,all
20204,ods,ADULTS,20,109,28,3.892857142857143,english,all
20204,ods,CHI,20,28,25,1.12,english,all
20204,play,ADULTS,20,61,16,3.8125,english,all
20204,play,CHI,20,6,5,1.2,english,all
20204,ac,ADULTS,7,67,14,4.785714285714286,english,all
20204,ac,CHI,7,1,1,1,english,all
20204,books,ADULTS,7,205,39,5.256410256410256,english,all
20204,books,CHI,7,18,17,1.0588235294117647,english,all
20204,conv,ADULTS,7,206,54,3.814814814814815,english,all
20204,conv,CHI,7,14,14,1,english,all
20204,ods,ADULTS,7,92,25,3.68,english,all
20204,ods,CHI,7,19,11,1.7272727272727273,english,all
20224,food,ADULTS,2,595,157,3.789808917197452,english,all
20224,food,CHI,2,94,65,1.4461538461538461,english,all
20224,ods,CHI,2,2,2,1,english,all
20224,ac,ADULTS,3,200,54,3.7037037037037037,english,all
20224,ac,CHI,3,49,33,1.4848484848484849,english,all
20224,ods,ADULTS,3,80,19,4.2105263157894735,english,all
20224,ods,CHI,3,29,17,1.7058823529411764,english,all
20224,play,ADULTS,3,307,60,5.116666666666666,english,all
20224,play,CHI,3,17,10,1.7,english,all
20224,ac,CHI,4,1,1,1,english,all
20224,conv,ADULTS,4,366,95,3.8526315789473684,english,all
20224,conv,CHI,4,73,53,1.3773584905660377,english,all
20224,food,ADULTS,4,161,40,4.025,english,all
20224,food,CHI,4,16,14,1.1428571428571428,english,all
20224,ods,CHI,4,9,7,1.2857142857142858,english,all
20224,ods,ADULTS,4,4,1,4,english,all
20224,conv,ADULTS,5,170,37,4.594594594594595,english,all
20224,conv,CHI,5,15,10,1.5,english,all
20224,ods,CHI,5,14,6,2.3333333333333335,english,all
20224,play,ADULTS,5,218,51,4.2745098039215685,english,all
20224,play,CHI,5,46,23,2,english,all
20224,conv,ADULTS,6,542,140,3.8714285714285714,english,all
20224,conv,CHI,6,121,77,1.5714285714285714,english,all
20224,ac,ADULTS,7,59,20,2.95,english,all
20224,ac,CHI,7,32,13,2.4615384615384617,english,all
20224,conv,ADULTS,7,355,82,4.329268292682927,english,all
20224,conv,CHI,7,37,20,1.85,english,all
20224,ods,ADULTS,7,57,12,4.75,english,all
20224,ods,CHI,7,4,4,1,english,all
20224,play,ADULTS,7,60,13,4.615384615384615,english,all
20224,play,CHI,7,4,2,2,english,all
20225,ac,ADULTS,1,59,19,3.1052631578947367,english,all
20225,ac,CHI,1,1,1,1,english,all
20225,conv,ADULTS,1,95,27,3.5185185185185186,english,all
20225,conv,CHI,1,55,19,2.8947368421052633,english,all
20225,food,ADULTS,1,36,14,2.5714285714285716,english,all
20225,food,CHI,1,18,7,2.5714285714285716,english,all
20225,ods,ADULTS,1,171,36,4.75,english,all
20225,ods,CHI,1,31,13,2.3846153846153846,english,all
20225,ac,ADULTS,10,39,18,2.1666666666666665,english,all
20225,ac,CHI,10,10,7,1.4285714285714286,english,all
20225,conv,ADULTS,10,46,15,3.066666666666667,english,all
20225,conv,CHI,10,4,4,1,english,all
20225,ods,ADULTS,10,100,34,2.9411764705882355,english,all
20225,ods,CHI,10,8,6,1.3333333333333333,english,all
20225,routines,ADULTS,10,92,25,3.68,english,all
20225,routines,CHI,10,21,9,2.3333333333333335,english,all
20225,ac,ADULTS,11,114,31,3.6774193548387095,english,all
20225,ac,CHI,11,6,6,1,english,all
20225,conv,ADULTS,11,29,14,2.0714285714285716,english,all
20225,conv,CHI,11,7,7,1,english,all
20225,ods,ADULTS,11,213,46,4.630434782608695,english,all
20225,ods,CHI,11,1,1,1,english,all
20225,ac,ADULTS,2,36,16,2.25,english,all
20225,ac,CHI,2,1,1,1,english,all
20225,food,ADULTS,2,40,16,2.5,english,all
20225,food,CHI,2,7,4,1.75,english,all
20225,ods,ADULTS,2,170,41,4.146341463414634,english,all
20225,ods,CHI,2,11,6,1.8333333333333333,english,all
20225,ac,ADULTS,3,48,15,3.2,english,all
20225,ac,CHI,3,2,2,1,english,all
20225,conv,ADULTS,3,158,43,3.6744186046511627,english,all
20225,conv,CHI,3,11,6,1.8333333333333333,english,all
20225,food,ADULTS,3,18,6,3,english,all
20225,food,CHI,3,2,1,2,english,all
20225,ods,ADULTS,3,189,41,4.609756097560975,english,all
20225,ods,CHI,3,14,5,2.8,english,all
20225,ac,ADULTS,9,38,17,2.235294117647059,english,all
20225,ac,CHI,9,1,1,1,english,all
20225,conv,ADULTS,9,68,26,2.6153846153846154,english,all
20225,conv,CHI,9,9,9,1,english,all
20225,food,ADULTS,9,23,5,4.6,english,all
20225,food,CHI,9,2,2,1,english,all
20225,ods,ADULTS,9,142,25,5.68,english,all
20225,ods,CHI,9,10,6,1.6666666666666667,english,all
20227,ac,ADULTS,10,104,30,3.466666666666667,english,all
20227,ac,CHI,10,48,20,2.4,english,all
20227,conv,ADULTS,10,13,6,2.1666666666666665,english,all
20227,conv,CHI,10,17,5,3.4,english,all
20227,food,ADULTS,10,53,11,4.818181818181818,english,all
20227,food,CHI,10,19,8,2.375,english,all
20227,ods,CHI,10,27,11,2.4545454545454546,english,all
20227,ac,ADULTS,11,8,4,2,english,all
20227,food,ADULTS,11,279,72,3.875,english,all
20227,food,CHI,11,114,50,2.28,english,all
20227,ods,ADULTS,11,98,26,3.769230769230769,english,all
20227,ods,CHI,11,46,18,2.5555555555555554,english,all
20227,books,ADULTS,2,173,40,4.325,english,all
20227,books,CHI,2,30,18,1.6666666666666667,english,all
20227,food,ADULTS,2,207,55,3.7636363636363637,english,all
20227,food,CHI,2,36,17,2.1176470588235294,english,all
20227,ods,ADULTS,2,302,60,5.033333333333333,english,all
20227,ods,CHI,2,63,32,1.96875,english,all
20227,ac,ADULTS,7,5,1,5,english,all
20227,books,ADULTS,7,129,23,5.608695652173913,english,all
20227,books,CHI,7,24,10,2.4,english,all
20227,conv,ADULTS,7,49,13,3.769230769230769,english,all
20227,conv,CHI,7,22,6,3.6666666666666665,english,all
20227,food,ADULTS,7,53,16,3.3125,english,all
20227,food,CHI,7,16,8,2,english,all
20227,ods,ADULTS,7,217,48,4.520833333333333,english,all
20227,ods,CHI,7,17,7,2.4285714285714284,english,all
20227,routines,ADULTS,7,6,2,3,english,all
20227,ac,ADULTS,8,26,9,2.888888888888889,english,all
20227,ac,CHI,8,4,3,1.3333333333333333,english,all
20227,conv,ADULTS,8,194,49,3.9591836734693877,english,all
20227,conv,CHI,8,87,34,2.5588235294117645,english,all
20227,food,ADULTS,8,46,14,3.2857142857142856,english,all
20227,food,CHI,8,10,7,1.4285714285714286,english,all
20227,ods,ADULTS,8,2,2,1,english,all
20227,ods,CHI,8,10,4,2.5,english,all
20227,ac,ADULTS,9,38,11,3.4545454545454546,english,all
20227,ac,CHI,9,11,4,2.75,english,all
20227,food,ADULTS,9,40,17,2.3529411764705883,english,all
20227,food,CHI,9,27,10,2.7,english,all
20227,ods,ADULTS,9,329,76,4.328947368421052,english,all
20227,ods,CHI,9,84,38,2.210526315789474,english,all
20233,ods,ADULTS,13,107,21,5.095238095238095,english,all
20233,ods,CHI,13,23,13,1.7692307692307692,english,all
20233,play,ADULTS,13,634,183,3.4644808743169397,english,all
20233,play,CHI,13,262,109,2.403669724770642,english,all
20233,ac,ADULTS,15,111,26,4.269230769230769,english,all
20233,ac,CHI,15,34,15,2.2666666666666666,english,all
20233,ods,ADULTS,15,353,52,6.788461538461538,english,all
20233,ods,CHI,15,36,19,1.894736842105263,english,all
20233,play,ADULTS,15,88,24,3.6666666666666665,english,all
20233,play,CHI,15,12,5,2.4,english,all
20233,ac,ADULTS,16,18,7,2.5714285714285716,english,all
20233,ac,CHI,16,4,3,1.3333333333333333,english,all
20233,ods,ADULTS,16,182,36,5.055555555555555,english,all
20233,ods,CHI,16,27,15,1.8,english,all
20233,play,ADULTS,16,195,62,3.1451612903225805,english,all
20233,play,CHI,16,67,37,1.8108108108108107,english,all
20233,ac,ADULTS,17,268,64,4.1875,english,all
20233,ac,CHI,17,20,12,1.6666666666666667,english,all
20233,ods,ADULTS,17,364,65,5.6,english,all
20233,ods,CHI,17,39,16,2.4375,english,all
20233,ac,ADULTS,22,131,33,3.9696969696969697,english,all
20233,ac,CHI,22,15,8,1.875,english,all
20233,conv,ADULTS,22,31,7,4.428571428571429,english,all
20233,conv,CHI,22,4,2,2,english,all
20233,ods,ADULTS,22,178,37,4.8108108108108105,english,all
20233,ods,CHI,22,36,20,1.8,english,all
20233,ac,ADULTS,8,8,3,2.6666666666666665,english,all
20233,food,ADULTS,8,31,7,4.428571428571429,english,all
20233,food,CHI,8,4,3,1.3333333333333333,english,all
20233,ods,ADULTS,8,509,70,7.271428571428571,english,all
20233,ods,CHI,8,6,4,1.5,english,all
20233,play,ADULTS,8,431,106,4.066037735849057,english,all
20233,play,CHI,8,36,23,1.565217391304348,english,all
20236,ac,ADULTS,2,1,1,1,english,all
20236,conv,ADULTS,2,264,78,3.3846153846153846,english,all
20236,conv,CHI,2,71,39,1.8205128205128205,english,all
20236,ods,ADULTS,2,578,109,5.302752293577981,english,all
20236,ods,CHI,2,6,4,1.5,english,all
20236,food,ADULTS,3,438,134,3.2686567164179103,english,all
20236,food,CHI,3,47,32,1.46875,english,all
20236,ods,ADULTS,4,5,2,2.5,english,all
20236,ods,CHI,4,3,2,1.5,english,all
20236,play,ADULTS,4,185,59,3.135593220338983,english,all
20236,play,CHI,4,32,26,1.2307692307692308,english,all
20236,routines,ADULTS,4,45,15,3,english,all
20236,routines,CHI,4,12,7,1.7142857142857142,english,all
20236,food,ADULTS,6,311,96,3.2395833333333335,english,all
20236,food,CHI,6,40,31,1.2903225806451613,english,all
20236,ods,ADULTS,6,80,18,4.444444444444445,english,all
20236,ods,CHI,6,3,3,1,english,all
20236,ac,ADULTS,7,154,35,4.4,english,all
20236,ac,CHI,7,1,1,1,english,all
20236,food,ADULTS,7,96,31,3.096774193548387,english,all
20236,food,CHI,7,31,15,2.066666666666667,english,all
20236,ods,ADULTS,7,133,38,3.5,english,all
20236,ods,CHI,7,19,9,2.111111111111111,english,all
20236,conv,ADULTS,8,115,49,2.3469387755102042,english,all
20236,conv,CHI,8,118,63,1.873015873015873,english,all
20236,ods,ADULTS,8,42,11,3.8181818181818183,english,all
20236,ods,CHI,8,11,4,2.75,english,all
20242,books,ADULTS,1,586,95,6.168421052631579,english,all
20242,books,CHI,1,28,28,1,english,all
20242,ods,ADULTS,1,64,14,4.571428571428571,english,all
20242,ods,CHI,1,10,9,1.1111111111111112,english,all
20242,play,ADULTS,1,144,68,2.1176470588235294,english,all
20242,play,CHI,1,33,33,1,english,all
20242,books,ADULTS,3,224,68,3.2941176470588234,english,all
20242,books,CHI,3,43,42,1.0238095238095237,english,all
20242,conv,ADULTS,3,77,18,4.277777777777778,english,all
20242,conv,CHI,3,12,12,1,english,all
20242,ods,ADULTS,3,89,18,4.944444444444445,english,all
20242,ods,CHI,3,30,27,1.1111111111111112,english,all
20242,conv,ADULTS,4,63,16,3.9375,english,all
20242,conv,CHI,4,9,8,1.125,english,all
20242,ods,ADULTS,4,98,27,3.6296296296296298,english,all
20242,ods,CHI,4,19,14,1.3571428571428572,english,all
20242,routines,ADULTS,4,164,49,3.3469387755102042,english,all
20242,routines,CHI,4,22,20,1.1,english,all
20242,ac,ADULTS,5,8,2,4,english,all
20242,conv,ADULTS,5,162,37,4.378378378378378,english,all
20242,conv,CHI,5,6,6,1,english,all
20242,ods,ADULTS,5,82,18,4.555555555555555,english,all
20242,ods,CHI,5,12,11,1.0909090909090908,english,all
20242,ac,ADULTS,6,43,14,3.0714285714285716,english,all
20242,ac,CHI,6,9,9,1,english,all
20242,food,ADULTS,6,37,10,3.7,english,all
20242,food,CHI,6,5,4,1.25,english,all
20242,ods,ADULTS,6,175,41,4.2682926829268295,english,all
20242,ods,CHI,6,26,21,1.2380952380952381,english,all
20242,routines,ADULTS,6,40,10,4,english,all
20242,routines,CHI,6,4,3,1.3333333333333333,english,all
20242,ac,ADULTS,8,296,89,3.3258426966292136,english,all
20242,ac,CHI,8,18,15,1.2,english,all
20242,ods,ADULTS,8,155,46,3.369565217391304,english,all
20242,ods,CHI,8,19,16,1.1875,english,all
20251,books,ADULTS,2,655,114,5.745614035087719,english,all
20251,books,CHI,2,31,23,1.3478260869565217,english,all
20251,conv,ADULTS,2,15,3,5,english,all
20251,ods,CHI,2,2,1,2,english,all
20251,play,ADULTS,2,78,24,3.25,english,all
20251,play,CHI,2,3,3,1,english,all
20251,books,ADULTS,3,655,130,5.038461538461538,english,all
20251,books,CHI,3,17,16,1.0625,english,all
20251,play,ADULTS,3,34,9,3.7777777777777777,english,all
20251,conv,ADULTS,4,400,113,3.5398230088495577,english,all
20251,conv,CHI,4,33,32,1.03125,english,all
20251,ods,ADULTS,4,598,128,4.671875,english,all
20251,ods,CHI,4,11,10,1.1,english,all
20251,routines,ADULTS,4,11,5,2.2,english,all
20251,play,ADULTS,6,561,132,4.25,english,all
20251,play,CHI,6,44,37,1.1891891891891893,english,all
20251,ac,ADULTS,7,13,2,6.5,english,all
20251,ods,CHI,7,3,3,1,english,all
20251,play,ADULTS,7,404,116,3.4827586206896552,english,all
20251,play,CHI,7,37,35,1.0571428571428572,english,all
20251,ac,ADULTS,9,208,43,4.837209302325581,english,all
20251,ac,CHI,9,5,4,1.25,english,all
20251,conv,ADULTS,9,73,19,3.8421052631578947,english,all
20251,conv,CHI,9,9,9,1,english,all
20251,ods,ADULTS,9,1,1,1,english,all
20251,ods,CHI,9,1,1,1,english,all
20251,play,ADULTS,9,275,57,4.824561403508772,english,all
20251,play,CHI,9,30,26,1.1538461538461537,english,all
20001,ac,ADULTS,2,210,66,3.1818181818181817,english,spont
20001,conv,ADULTS,2,175,64,2.734375,english,spont
20001,ods,ADULTS,2,11,2,5.5,english,spont
20001,play,ADULTS,2,189,64,2.953125,english,spont
20001,ac,ADULTS,3,261,87,3,english,spont
20001,conv,ADULTS,3,151,43,3.511627906976744,english,spont
20001,ods,ADULTS,3,125,23,5.434782608695652,english,spont
20001,routines,ADULTS,3,44,13,3.3846153846153846,english,spont
20001,ac,ADULTS,4,152,49,3.1020408163265305,english,spont
20001,conv,ADULTS,4,30,7,4.285714285714286,english,spont
20001,ods,ADULTS,4,347,68,5.102941176470588,english,spont
20001,routines,ADULTS,4,207,64,3.234375,english,spont
20001,ods,ADULTS,5,186,44,4.2272727272727275,english,spont
20001,play,ADULTS,5,396,122,3.2459016393442623,english,spont
20001,ac,ADULTS,7,56,17,3.2941176470588234,english,spont
20001,conv,ADULTS,7,400,101,3.9603960396039604,english,spont
20001,ods,ADULTS,7,80,19,4.2105263157894735,english,spont
20001,ac,ADULTS,8,58,17,3.411764705882353,english,spont
20001,conv,ADULTS,8,171,43,3.9767441860465116,english,spont
20001,ods,ADULTS,8,351,67,5.2388059701492535,english,spont
20003,play,ADULTS,11,178,60,2.966666666666667,english,spont
20003,routines,ADULTS,11,246,70,3.5142857142857142,english,spont
20003,books,ADULTS,12,146,42,3.4761904761904763,english,spont
20003,ods,ADULTS,12,52,16,3.25,english,spont
20003,play,ADULTS,12,88,24,3.6666666666666665,english,spont
20003,ac,ADULTS,14,2,2,1,english,spont
20003,ods,ADULTS,14,46,14,3.2857142857142856,english,spont
20003,routines,ADULTS,14,162,47,3.4468085106382977,english,spont
20003,ac,ADULTS,15,9,1,9,english,spont
20003,books,ADULTS,15,101,42,2.4047619047619047,english,spont
20003,food,ADULTS,16,78,24,3.25,english,spont
20003,ods,ADULTS,16,20,7,2.857142857142857,english,spont
20003,routines,ADULTS,16,101,39,2.58974358974359,english,spont
20003,ac,ADULTS,19,14,5,2.8,english,spont
20003,food,ADULTS,19,1,1,1,english,spont
20003,routines,ADULTS,19,253,64,3.953125,english,spont
20004,ac,ADULTS,10,72,22,3.272727272727273,english,spont
20004,ods,ADULTS,10,107,30,3.566666666666667,english,spont
20004,play,ADULTS,10,178,64,2.78125,english,spont
20004,ac,ADULTS,11,136,40,3.4,english,spont
20004,ods,ADULTS,11,464,132,3.515151515151515,english,spont
20004,ac,ADULTS,13,18,5,3.6,english,spont
